timestamp,velocity_front_left_wheel_joint,position_front_left_wheel_joint,velocity_front_right_wheel_joint,position_front_right_wheel_joint,velocity_rear_left_wheel_joint,position_rear_left_wheel_joint,velocity_rear_right_wheel_joint,position_rear_right_wheel_joint
1764241718.0125449,-3.7586095285619776,12.07115649645065,0.0,15.937094645053538,-3.7586095285619776,11.578187619850222,0.0,15.928591351958696
1764241718.0524855,-2.507450126635541,11.970892901123316,0.0,15.937094645053538,-2.7164043038551693,11.469568724912278,0.0,15.928591351958696
1764241718.0924964,-1.6692192323442434,11.904050504238427,0.20865240404303043,15.94544994466415,-1.6692192323442434,11.40272632802739,0.41730480808606085,15.945301951179918
1764241718.1327286,-0.8362872609903051,11.870629305795982,1.045359076237881,15.987226442717205,-0.8362872609903051,11.369305129584944,0.6272154457427288,15.970367850011751
1764241718.1735327,-0.20892573266879788,11.86227400618537,1.4624801286815854,16.045713539991482,-0.20892573266879788,11.360949829974333,1.2535543960127875,16.02049964767542
1764241718.2126095,0.6263238962129555,11.887339905017203,1.6701970565678812,16.112555936876372,0.4175492641419703,11.377660429195554,1.6701970565678812,16.08734204456031
1764241718.2526152,1.253986389686946,11.93747170268087,2.08997731614491,16.196108932982483,1.4629841213014372,11.436147526469833,1.8809795845304191,16.16253974105581
1764241718.292655,2.297566035167753,12.029379998397593,2.5064356747284577,16.296372528309817,2.297566035167753,11.528055822186555,2.5064356747284577,16.262803336383143
1764241718.3329158,2.9234914105258047,12.146354192946148,3.1323122255633615,16.421702022468985,2.714670595488247,11.636674717124501,3.3411330406009196,16.39648813015292
1764241718.376586,3.7605552377600304,12.29674958593715,3.9694749731911427,16.580452715070596,3.5516355023289177,11.77871481050489,3.9694749731911427,16.555238822754532
1764241718.412731,4.177135495497693,12.463855578149373,4.594849045047463,16.76426930650404,4.177135495497693,11.945820802717114,4.594849045047463,16.739055414187977
1764241718.4527495,5.015938658027072,12.66438276880404,5.224936102111533,16.97315179676932,4.806941213942611,12.13799269376117,5.433933546195995,16.95629320406387
1764241718.4928894,5.638438630688754,12.889975858290542,5.847269691084635,17.20710018586643,5.429607570292875,12.35523048363706,5.847269691084635,17.19024159316098
1764241718.533999,6.267095777149879,13.140634846608878,6.475998969721542,17.466114473795376,6.267095777149879,12.605889471955395,6.475998969721542,17.449255881089925
1764241718.576501,5.844664635033898,13.37458323570599,6.679616725753028,17.73348406133493,5.844664635033898,12.839837861052507,6.88835474843281,17.724980768240094
1764241718.6129153,5.224333535636588,13.583465725971267,6.478173584189369,17.992498349263876,5.642280218487515,13.065430950539008,6.478173584189369,17.98399505616904
1764241718.6529646,4.3863883123745016,13.758927017794102,5.848517749832668,18.226446738360988,4.3863883123745016,13.240892242361843,6.057393383755264,18.22629874487676
1764241718.6931167,3.3417532539125063,13.89261181156388,5.01262988086876,18.426973929015656,3.1328936755429746,13.36622173652101,5.01262988086876,18.42682593553143
1764241718.733414,2.297997859847552,13.984520107280602,4.387086823345326,18.60243522083849,2.297997859847552,13.458130032237733,4.387086823345326,18.602287227354264
1764241718.7770603,1.462080020775567,14.04300720455488,3.9685029135336833,18.7611859134401,1.2532114463790576,13.5082618299014,4.177371487930192,18.76939321956649
1764241718.8131003,0.4176263599010474,14.059717803776103,3.758637239109427,18.911581306431103,0.4176263599010474,13.524972429122622,3.549824059158903,18.91143331294688
1764241718.853063,0.0,14.059717803776103,3.552920378576114,19.053621399811494,-0.4179906327736604,13.5082618299014,3.343925062189283,19.045118106716657
1764241718.8933012,-0.8355160497188875,14.026296605333657,3.1331851864458278,19.17895089397066,-0.8355160497188875,13.474840631458955,3.1331851864458278,19.170447600875825
1764241718.933353,-1.8798119534379407,13.951098908838157,2.7152839327436924,19.287569788908606,-2.0886799482643785,13.391287635352842,2.7152839327436924,19.27906649581377
1764241718.9767709,-2.506493633827807,13.850835313510823,2.715368103313457,19.39618868384655,-2.506493633827807,13.291024040025508,2.506493633827807,19.379330091141103
1764241719.0132248,-3.1327704145488937,13.725505819351655,2.923919053578967,19.513162878395107,-3.1327704145488937,13.16569454586634,2.923919053578967,19.49630428568966
1764241719.0533686,-3.547965276233284,13.583465725971266,3.339261436454856,19.646847672164885,-3.130557596676427,13.040365051707173,3.130557596676427,19.62163377984883
1764241719.0934572,-3.97384131432249,13.424715033369655,3.5555422286043328,19.788887765545276,-3.7646917714634114,12.889969658716172,3.7646917714634114,19.77202917283983
1764241719.134239,-4.176599912502571,13.257609041157432,3.967769916877442,19.947638458146887,-3.967769916877442,12.731218966114561,3.967769916877442,19.93077986544144
1764241719.1808753,-4.596231995885002,13.073792449723987,3.967769916877442,20.106321036042335,-4.17839272353182,12.564112973902338,3.967769916877442,20.08946244333689
1764241719.2135506,-3.966686688704905,12.915041757122376,3.967769916877442,20.26511508049806,-4.175459672320952,12.397006981690115,3.967769916877442,20.248256487792613
1764241719.2535124,-3.1344084473353178,12.789712262963208,5.224014078892197,20.473997570763338,-3.1344084473353178,12.271677487530948,5.015053515736508,20.44878367844728
1764241719.2937722,-2.2978244096261276,12.697803967246486,5.431221331843573,20.691235360639226,-2.0889312814782977,12.188124491424835,5.431221331843573,20.666021468323173
1764241719.334414,-1.2529562048816831,12.647672169582819,5.638302921967575,20.916828450125728,-1.2529562048816831,12.137992693761168,5.638302921967575,20.891614557809675
1764241719.3771353,-0.41767952330009034,12.630961570361597,6.056353087851311,21.15913213883345,-0.20883976165004517,12.129637394150556,5.847513326201264,21.125562946906786
1764241719.41356,0.4178961476839118,12.647672169582819,6.268442215258678,21.409791127151784,0.4178961476839118,12.146347993371778,6.268442215258678,21.37622193522512
1764241719.4535015,1.0447534588553644,12.689448667635874,6.686422136674333,21.67716071469134,1.0447534588553644,12.188124491424833,6.895372828445404,21.65194682237529
1764241719.4936547,2.0882439009934344,12.773001663741987,7.100029263377675,21.96124090145212,2.0882439009934344,12.271677487530946,7.100029263377675,21.93602700913607
1764241719.534331,3.1335377035680687,12.898331157901154,7.72939300213457,22.27038698704473,3.1335377035680687,12.397006981690113,7.520490488563365,22.23681779511807
1764241719.5834925,3.9695907073927774,13.057081850502765,7.939181414785555,22.587888372247953,3.9695907073927774,12.555757674291725,7.730255588080672,22.545963880710683
1764241719.6134996,5.009561860790828,13.257609041157433,7.931806279585478,22.905389757451175,5.009561860790828,12.756284864946393,8.140538023785096,22.87182056552452
1764241719.6534715,6.0624392894659955,13.499912729865157,8.57103485752089,23.24795704148623,6.0624392894659955,12.998588553654116,8.57103485752089,23.214387849559575
1764241719.6936295,6.0624392894659955,13.742946142265275,8.96214365662254,23.60723492474251,6.0624392894659955,13.241621966054234,8.545299765616841,23.55695513359463
1764241719.733747,6.0624392894659955,13.9850158632535,8.579319022393591,23.949802208777566,6.0624392894659955,13.483691687042459,8.788570705866606,23.9078777172403
1764241719.7744076,6.894159577416612,14.260740750403668,7.938729210358524,24.267303593980788,6.6852456508282305,13.751061274582016,7.938729210358524,24.225379102443522
1764241719.8135011,6.472270895846958,14.519755038332613,6.8898367600951484,24.543028481130957,6.472270895846958,14.010075562510961,7.098619692219245,24.5094592892043
1764241719.8534513,5.641953548406083,14.745348127819115,6.268837276006759,24.793687469449292,5.432992305872525,14.227313352386851,6.268837276006759,24.760118277522636
1764241719.8935695,4.59577865661127,14.92916471925256,5.640273805841105,25.019280558935794,4.804677686457238,14.419485243430907,5.849172835687071,24.994066666619748
1764241719.9336321,3.968717805285676,15.087915411854171,5.221997112217994,25.228163049201072,3.550958036308237,14.561525336811297,5.430876996706715,25.21130445649564
1764241719.978267,2.923305981527731,15.204889606402727,4.802574112509843,25.42033494024513,2.714498411418607,14.67014423174924,4.5937665424007195,25.395121047929084
1764241720.0135286,2.0889313337042403,15.28844260250884,4.3867558007789045,25.595796232067965,1.8800382003338165,14.745341928244741,4.177862667408481,25.56222704014131
1764241720.053559,1.0451154743781212,15.330219100561894,3.762415707761236,25.746191625058966,1.0451154743781212,14.787118426297797,3.971438802636861,25.72097773274292
1764241720.093688,0.20879384683760388,15.338574400172506,3.5494953962392666,25.888231718439357,0.0,14.787118426297797,3.340701549401662,25.854662526512698
1764241720.1338067,-0.41780444216011964,15.321863800951284,3.342435537280957,26.021916512209135,-0.41780444216011964,14.770407827076575,3.133533316200897,25.979992020671865
1764241720.1745987,-0.8353292523250129,15.28844260250884,2.9236523831375445,26.138890706757692,-1.2529938784875192,14.720276029412908,2.9236523831375445,26.096966215220423
1764241720.213661,-2.089221436881508,15.204889606402727,2.5070657242578096,26.239154302085026,-2.2981435805696586,14.628367733696185,2.5070657242578096,26.197229810547757
1764241720.253679,-2.71182530738835,15.096270711464783,2.920427254110531,26.356128496633584,-2.71182530738835,14.51974883875824,2.71182530738835,26.3058487054857
1764241720.2940598,-3.137475769996871,14.970941217305615,2.928310718663746,26.47310269118214,-3.3466408213299954,14.386064044988462,2.928310718663746,26.42282290003426
